GEOID,NAME,year,total_pop,white_nh,black_nh,native_nh,asian_nh,nhpi_nh,other_nh,two_plus_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,renter_rate
06075026401,"Census Tract 264.01, San Francisco County, California",2018,3548,132,335,0,2560,29,0,31,461,0.03720405862457723,0.09441939120631342,0.7215332581736189,0.12993235625704622,0.9627959413754228,75156,626700,1003,735,268,0.732801595214357,0.26719840478564305
06075030202,"Census Tract 302.02, San Francisco County, California",2018,4487,2301,117,0,1356,0,0,287,426,0.512814798306218,0.026075328727434812,0.3022063739692445,0.09494094049476265,0.487185201693782,123139,1139100,2095,613,1482,0.29260143198090693,0.7073985680190931
06075035300,"Census Tract 353, San Francisco County, California",2018,7309,2202,0,11,4244,17,22,292,521,0.3012724038856205,0,0.5806539882336845,0.07128198111916816,0.6987275961143795,93375,900100,2573,1764,809,0.68558103381267,0.31441896618732995
06075047600,"Census Tract 476, San Francisco County, California",2018,5605,2208,58,1,2537,45,0,432,324,0.3939339875111508,0.010347903657448707,0.45263157894736844,0.057805530776092774,0.6060660124888493,103676,1298900,2324,886,1438,0.3812392426850258,0.6187607573149742
06075010600,"Census Tract 106, San Francisco County, California",2018,3356,1249,55,0,1886,0,0,45,121,0.3721692491060787,0.016388557806912993,0.5619785458879618,0.03605482717520858,0.6278307508939214,40380,882800,1797,199,1598,0.110740122426266,0.889259877573734
06075061000,"Census Tract 610, San Francisco County, California",2018,4851,628,686,0,2776,0,10,191,560,0.12945784374355804,0.1414141414141414,0.5722531436817151,0.11544011544011544,0.8705421562564419,93287,745200,1752,971,781,0.5542237442922374,0.4457762557077626
06075020300,"Census Tract 203, San Francisco County, California",2018,3413,2149,142,21,495,0,43,199,364,0.6296513331380018,0.04160562554937006,0.14503369469674773,0.10665104014063874,0.3703486668619982,140000,966400,1760,504,1256,0.2863636363636364,0.7136363636363636
06013338302,"Census Tract 3383.02, Contra Costa County, California",2018,6094,4166,29,0,982,0,0,264,653,0.6836232359698063,0.0047587791270101735,0.16114210699048245,0.10715457827371185,0.31637676403019366,174634,983700,2122,1765,357,0.8317624882186616,0.16823751178133836
06013349000,"Census Tract 3490, Contra Costa County, California",2018,5598,4007,129,7,658,0,0,209,588,0.7157913540550197,0.02304394426580922,0.11754197927831368,0.10503751339764202,0.2842086459449803,117750,1148100,2103,1183,920,0.562529719448407,0.437470280551593
06013357000,"Census Tract 3570, Contra Costa County, California",2018,3170,2044,74,36,94,0,32,208,682,0.644794952681388,0.02334384858044164,0.02965299684542587,0.21514195583596216,0.355205047318612,88611,464600,1424,662,762,0.4648876404494382,0.5351123595505618
06013307101,"Census Tract 3071.01, Contra Costa County, California",2018,4340,1998,477,20,190,0,0,198,1457,0.46036866359447004,0.10990783410138248,0.04377880184331797,0.3357142857142857,0.53963133640553,61972,332500,1449,1036,413,0.714975845410628,0.28502415458937197
06013307202,"Census Tract 3072.02, Contra Costa County, California",2018,4305,503,1599,12,110,59,57,313,1652,0.11684088269454124,0.37142857142857144,0.025551684088269456,0.383739837398374,0.8831591173054587,37199,150000,1555,180,1375,0.1157556270096463,0.8842443729903537
06013307204,"Census Tract 3072.04, Contra Costa County, California",2018,4238,1282,440,17,286,0,12,111,2090,0.3025011798017933,0.10382255781028787,0.06748466257668712,0.4931571495988674,0.6974988201982066,68711,316500,1291,979,312,0.7583268783888458,0.24167312161115415
06013317000,"Census Tract 3170, Contra Costa County, California",2018,2061,1544,80,7,61,0,0,185,184,0.7491508976225133,0.038816108685104316,0.029597282872392043,0.08927704997573993,0.2508491023774867,54655,430400,1006,370,636,0.36779324055666,0.6322067594433399
06013321101,"Census Tract 3211.01, Contra Costa County, California",2018,6483,4148,154,29,579,0,42,221,1310,0.6398272404750887,0.023754434675304643,0.0893105043961129,0.20206694431590314,0.36017275952491135,110957,561400,2340,1601,739,0.6841880341880342,0.3158119658119658
06013321102,"Census Tract 3211.02, Contra Costa County, California",2018,6938,4644,171,16,753,0,0,422,932,0.6693571634476795,0.024646872297492073,0.10853271836264053,0.13433266070913807,0.3306428365523205,125129,645500,2631,2263,368,0.8601292284302546,0.13987077156974534
06013321103,"Census Tract 3211.03, Contra Costa County, California",2018,4616,3465,105,22,488,0,66,113,357,0.7506499133448874,0.02274696707105719,0.10571923743500866,0.07733968804159445,0.2493500866551126,120250,649200,1798,1482,316,0.8242491657397107,0.1757508342602892
06001440100,"Census Tract 4401, Alameda County, California",2018,2660,1054,54,8,979,17,0,41,507,0.3962406015037594,0.02030075187969925,0.3680451127819549,0.1906015037593985,0.6037593984962406,79728,534400,1119,505,614,0.451295799821269,0.548704200178731
06001441301,"Census Tract 4413.01, Alameda County, California",2018,3323,615,81,25,2228,9,0,105,260,0.18507372855853144,0.024375564249172435,0.6704784832982245,0.07824255191092386,0.8149262714414686,134000,964200,1170,598,572,0.5111111111111111,0.4888888888888889
06001421800,"Census Tract 4218, Alameda County, California",2018,2139,1584,57,8,279,0,4,131,76,0.7405329593267882,0.02664796633941094,0.13043478260869565,0.035530621785881254,0.2594670406732118,127250,908100,890,594,296,0.6674157303370787,0.3325842696629214
06001442800,"Census Tract 4428, Alameda County, California",2018,2836,1020,49,0,1202,0,0,105,460,0.35966149506346967,0.017277856135401976,0.423836389280677,0.1622002820874471,0.6403385049365303,107337,679700,904,749,155,0.8285398230088495,0.17146017699115043
06001443102,"Census Tract 4431.02, Alameda County, California",2018,4881,814,25,4,3616,19,62,126,215,0.16676910469166153,0.005121901249743905,0.7408317967629584,0.04404835074779758,0.8332308953083385,176818,1243100,1492,1360,132,0.9115281501340483,0.08847184986595175
06001443200,"Census Tract 4432, Alameda County, California",2018,3886,720,0,13,2861,45,0,195,52,0.18528049408131755,0,0.7362326299536799,0.013381369016984045,0.8147195059186825,223634,1936400,1217,1207,10,0.9917830731306492,0.008216926869350863
06001444100,"Census Tract 4441, Alameda County, California",2018,7696,3100,21,24,2141,18,0,161,2231,0.4028066528066528,0.002728690228690229,0.2781964656964657,0.2898908523908524,0.5971933471933473,118654,711100,2518,2098,420,0.8332009531374106,0.16679904686258937
06001444500,"Census Tract 4445, Alameda County, California",2018,7352,1259,568,12,2317,48,0,243,2905,0.17124591947769313,0.07725788900979326,0.3151523394994559,0.39513057671381935,0.8287540805223068,104500,687300,2052,841,1211,0.4098440545808967,0.5901559454191033
06001450601,"Census Tract 4506.01, Alameda County, California",2018,3633,2067,56,14,1141,0,0,175,180,0.5689512799339389,0.015414258188824663,0.3140655105973025,0.0495458298926507,0.4310487200660611,151940,1187100,1343,1172,171,0.8726731198808637,0.12732688011913626
06001450741,"Census Tract 4507.41, Alameda County, California",2018,5575,3031,90,18,1075,0,0,240,1121,0.5436771300448431,0.016143497757847534,0.19282511210762332,0.2010762331838565,0.4563228699551569,131319,936200,2032,1155,877,0.5684055118110236,0.4315944881889764
06001451101,"Census Tract 4511.01, Alameda County, California",2018,7804,4876,111,1,1086,139,1,320,1270,0.6248077908764736,0.014223475140953358,0.13915940543311123,0.16273705791901588,0.37519220912352635,155833,765900,2394,1993,401,0.8324979114452798,0.16750208855472012
06001441923,"Census Tract 4419.23, Alameda County, California",2018,6465,1393,26,12,4290,0,0,199,545,0.21546790409899458,0.004021655065738592,0.6635730858468677,0.0843000773395205,0.7845320959010054,93162,759500,2386,221,2165,0.09262363788767812,0.9073763621123219
06085512025,"Census Tract 5120.25, Santa Clara County, California",2018,3247,1252,277,0,767,0,30,27,894,0.38558669541114876,0.08530951647674777,0.23621804742839544,0.27533107483831226,0.6144133045888512,127632,861200,1064,912,152,0.8571428571428571,0.14285714285714285
06085511912,"Census Tract 5119.12, Santa Clara County, California",2018,5545,2033,125,36,2699,0,18,334,300,0.3666366095581605,0.02254283137962128,0.4867448151487827,0.05410279531109107,0.6333633904418394,204688,1240000,1752,1516,236,0.865296803652968,0.13470319634703196
06085511913,"Census Tract 5119.13, Santa Clara County, California",2018,4338,2796,22,0,903,19,0,114,484,0.6445366528354081,0.005071461502996773,0.20816044260027664,0.111572153065929,0.35546334716459194,189259,1163800,1396,1346,50,0.9641833810888252,0.03581661891117478
06085511914,"Census Tract 5119.14, Santa Clara County, California",2018,5872,3464,266,0,1269,0,136,242,495,0.5899182561307902,0.04529972752043597,0.21611035422343325,0.0842983651226158,0.4100817438692098,195694,1136400,1930,1702,228,0.8818652849740932,0.11813471502590674
06085512029,"Census Tract 5120.29, Santa Clara County, California",2018,6688,2966,178,0,1130,0,55,323,2036,0.44348086124401914,0.026614832535885168,0.16895933014354067,0.30442583732057416,0.5565191387559809,123409,730500,2296,1797,499,0.7826655052264808,0.21733449477351915
06085512030,"Census Tract 5120.30, Santa Clara County, California",2018,3246,1605,63,7,579,0,0,142,850,0.4944547134935305,0.019408502772643253,0.17837338262476896,0.2618607516943931,0.5055452865064696,144583,862400,992,821,171,0.8276209677419355,0.17237903225806453
06085512034,"Census Tract 5120.34, Santa Clara County, California",2018,3034,1325,9,0,613,0,0,236,851,0.4367172050098879,0.002966381015161503,0.2020435069215557,0.2804878048780488,0.563282794990112,133561,704000,1004,817,187,0.8137450199203188,0.18625498007968128
06085512503,"Census Tract 5125.03, Santa Clara County, California",2018,9452,5122,138,0,1090,0,0,289,2813,0.541895895048667,0.014600084638171815,0.11531950909860347,0.2976089716462124,0.458104104951333,150050,760600,2829,2265,564,0.8006362672322376,0.19936373276776245
06085512508,"Census Tract 5125.08, Santa Clara County, California",2018,8007,2748,25,13,372,0,0,122,4727,0.34319970026227054,0.0031222680154864495,0.04645934807043837,0.5903584363681779,0.6568002997377295,75107,609300,2629,1535,1094,0.5838721947508558,0.41612780524914417
06085500300,"Census Tract 5003, Santa Clara County, California",2018,3987,1463,296,23,792,13,0,186,1214,0.3669425633308252,0.07424128417356408,0.1986455981941309,0.30448959117130675,0.6330574366691748,118512,716300,1504,740,764,0.4920212765957447,0.5079787234042553
06085500800,"Census Tract 5008, Santa Clara County, California",2018,4176,1602,146,0,792,0,24,117,1495,0.38362068965517243,0.034961685823754786,0.1896551724137931,0.35799808429118773,0.6163793103448276,99333,569900,2062,588,1474,0.2851600387972842,0.7148399612027158
06085501300,"Census Tract 5013, Santa Clara County, California",2018,4063,2263,185,15,751,18,0,171,660,0.5569776027565838,0.04553285749446222,0.1848387890721142,0.16244154565591928,0.4430223972434162,100469,918300,1095,537,558,0.4904109589041096,0.5095890410958904
06085502910,"Census Tract 5029.10, Santa Clara County, California",2018,3583,1825,0,47,558,0,21,190,942,0.5093497069494837,0,0.1557354172481161,0.26290817750488416,0.49065029305051633,91535,831800,1390,644,746,0.4633093525179856,0.5366906474820143
06085503112,"Census Tract 5031.12, Santa Clara County, California",2018,4092,589,156,0,947,0,12,41,2347,0.14393939393939395,0.03812316715542522,0.23142717497556206,0.5735581622678397,0.8560606060606061,50842,513300,1471,526,945,0.3575798776342624,0.6424201223657376
06085503116,"Census Tract 5031.16, Santa Clara County, California",2018,5869,1862,128,0,2068,0,0,416,1395,0.3172601806099847,0.02180950758221162,0.3523598568751065,0.23768955529050945,0.6827398193900154,88465,229200,2294,1211,1083,0.527898866608544,0.472101133391456
06085503207,"Census Tract 5032.07, Santa Clara County, California",2018,4228,206,145,24,2878,106,0,79,790,0.04872280037842952,0.03429517502365184,0.6807000946073793,0.1868495742667928,0.9512771996215705,92688,671900,1059,730,329,0.6893295561850803,0.31067044381491976
06075020700,"Census Tract 207, San Francisco County, California",2018,5075,2997,52,3,735,0,14,367,907,0.5905418719211822,0.010246305418719211,0.14482758620689656,0.1787192118226601,0.40945812807881776,167422,1509400,2491,706,1785,0.28342031312725813,0.7165796868727419
06075020800,"Census Tract 208, San Francisco County, California",2018,6399,2437,97,81,1075,7,25,283,2394,0.38084075636818254,0.01515861853414596,0.1679949992186279,0.37412095639943743,0.6191592436318174,103134,822000,2719,394,2325,0.1449062155204119,0.8550937844795881
06075021100,"Census Tract 211, San Francisco County, California",2018,4199,2972,25,15,502,0,10,246,429,0.7077875684686831,0.005953798523457966,0.11955227435103596,0.1021671826625387,0.29221243153131693,180656,1726100,1887,879,1008,0.465818759936407,0.534181240063593
06075021200,"Census Tract 212, San Francisco County, California",2018,3095,2170,69,1,301,0,8,217,329,0.7011308562197092,0.022294022617124393,0.09725363489499192,0.10630048465266559,0.29886914378029084,176845,1602900,1453,829,624,0.5705437026841018,0.42945629731589813
06075021300,"Census Tract 213, San Francisco County, California",2018,2650,1899,16,0,379,0,0,159,197,0.7166037735849057,0.0060377358490566035,0.1430188679245283,0.07433962264150944,0.2833962264150943,158276,1557900,1250,702,548,0.5616,0.4384
06075010700,"Census Tract 107, San Francisco County, California",2018,5522,730,0,18,4332,0,19,38,385,0.13219847881202462,0,0.7844983701557406,0.0697211155378486,0.8678015211879754,25502,862500,2491,221,2270,0.08871938980329185,0.9112806101967081
06075016200,"Census Tract 162, San Francisco County, California",2018,3358,2025,137,0,732,0,42,100,322,0.6030375223347231,0.040798094103633116,0.21798689696247767,0.0958904109589041,0.3969624776652769,106313,1310800,1903,270,1633,0.1418812401471361,0.8581187598528639
06075016900,"Census Tract 169, San Francisco County, California",2018,3191,2051,160,0,461,8,0,152,359,0.6427452209338765,0.050141021623315574,0.144468818552178,0.11250391726731432,0.35725477906612346,115946,1105000,1614,488,1126,0.3023543990086741,0.6976456009913259
06075025200,"Census Tract 252, San Francisco County, California",2018,5407,3305,55,16,523,0,0,210,1298,0.6112446828185685,0.010171999260218235,0.09672646569262068,0.24005918254115036,0.3887553171814315,139444,1108000,2004,1305,699,0.6511976047904192,0.34880239520958084
06075010100,"Census Tract 101, San Francisco County, California",2018,3850,1865,154,0,1163,0,13,97,558,0.4844155844155844,0.04,0.30207792207792206,0.14493506493506494,0.5155844155844156,67377,1002000,2061,223,1838,0.10819990295972828,0.8918000970402717
06075011200,"Census Tract 112, San Francisco County, California",2018,3459,1973,140,0,1034,0,0,120,192,0.5703960682278115,0.04047412546978896,0.2989303266840127,0.055507372072853424,0.4296039317721885,113214,1648200,1920,537,1383,0.2796875,0.7203125
06075013400,"Census Tract 134, San Francisco County, California",2018,3880,2730,61,0,761,0,0,135,193,0.7036082474226805,0.015721649484536082,0.1961340206185567,0.04974226804123711,0.29639175257731953,170729,2000001,1986,780,1206,0.39274924471299094,0.6072507552870091
06075015100,"Census Tract 151, San Francisco County, California",2018,2600,1377,29,0,815,0,9,202,168,0.5296153846153846,0.011153846153846153,0.31346153846153846,0.06461538461538462,0.4703846153846154,99706,840100,1618,441,1177,0.2725587144622991,0.7274412855377008
06001450743,"Census Tract 4507.43, Alameda County, California",2018,6692,1468,333,42,4036,137,0,399,277,0.2193664076509265,0.049760908547519425,0.6031081888822475,0.04139270771069934,0.7806335923490735,125136,717200,2380,813,1567,0.3415966386554622,0.6584033613445378
06001450746,"Census Tract 4507.46, Alameda County, California",2018,3596,2027,11,5,984,0,31,112,426,0.5636818687430478,0.0030589543937708566,0.27363737486095663,0.11846496106785318,0.4363181312569522,125375,817400,1385,1087,298,0.7848375451263538,0.21516245487364621
06001450750,"Census Tract 4507.50, Alameda County, California",2018,4842,1456,219,0,2349,21,0,149,648,0.3007021891780256,0.045229244114002476,0.4851301115241636,0.13382899628252787,0.6992978108219744,124844,588400,2027,924,1103,0.455846077947706,0.5441539220522941
06001450751,"Census Tract 4507.51, Alameda County, California",2018,9787,1833,79,6,7113,10,0,264,482,0.1872892612649433,0.008071932154899356,0.7267804230101155,0.049249003780525186,0.8127107387350567,217188,985800,2736,2502,234,0.9144736842105263,0.08552631578947369
06001450752,"Census Tract 4507.52, Alameda County, California",2018,6642,1325,336,14,4105,26,0,183,653,0.19948810599217104,0.05058717253839205,0.6180367359229147,0.09831376091538693,0.800511894007829,207734,1102600,1880,1634,246,0.8691489361702127,0.13085106382978723
06001451403,"Census Tract 4514.03, Alameda County, California",2018,2281,1338,47,0,240,0,7,58,591,0.5865848312143797,0.020604997807978958,0.1052170100832968,0.2590968873301184,0.41341516878562035,100066,602000,805,601,204,0.746583850931677,0.253416149068323
06001451404,"Census Tract 4514.04, Alameda County, California",2018,6762,2706,290,4,491,0,0,152,3119,0.40017746228926354,0.04288671990535345,0.07261165335699497,0.46125406684412895,0.5998225377107365,69701,548400,2156,946,1210,0.4387755102040816,0.5612244897959183
06001451504,"Census Tract 4515.04, Alameda County, California",2018,1724,1122,29,0,268,0,17,25,263,0.6508120649651972,0.016821345707656612,0.1554524361948956,0.1525522041763341,0.34918793503480283,123750,664900,644,434,210,0.6739130434782609,0.32608695652173914
06001451505,"Census Tract 4515.05, Alameda County, California",2018,3351,2566,0,8,192,0,0,68,517,0.7657415696806923,0,0.05729632945389436,0.15428230378991345,0.2342584303193077,160333,794200,1190,1045,145,0.8781512605042017,0.12184873949579832
06001451506,"Census Tract 4515.06, Alameda County, California",2018,3457,1451,247,0,256,38,14,0,1451,0.4197280879375181,0.07144923343939832,0.07405264680358692,0.4197280879375181,0.580271912062482,86806,683400,1115,509,606,0.4565022421524664,0.5434977578475336
06001422600,"Census Tract 4226, Alameda County, California",2018,1264,498,50,0,509,0,0,39,168,0.3939873417721519,0.03955696202531646,0.4026898734177215,0.13291139240506328,0.6060126582278481,250001,2000001,21,21,0,1,0
06001423100,"Census Tract 4231, Alameda County, California",2018,4272,1984,797,0,660,43,0,300,488,0.46441947565543074,0.18656367041198502,0.1544943820224719,0.11423220973782772,0.5355805243445693,69243,806400,1927,651,1276,0.3378308251167618,0.6621691748832382
06001426100,"Census Tract 4261, Alameda County, California",2018,6404,4827,82,16,1124,0,0,276,79,0.7537476577139288,0.012804497189256714,0.1755153029356652,0.012336039975015615,0.24625234228607118,250001,2000001,2229,2066,163,0.9268730372364289,0.07312696276357111
06085503105,"Census Tract 5031.05, Santa Clara County, California",2018,2529,173,0,0,1600,31,0,32,693,0.06840648477659154,0,0.6326611308817714,0.27402135231316727,0.9315935152234085,42898,615100,795,247,548,0.31069182389937106,0.6893081761006289
06085505001,"Census Tract 5050.01, Santa Clara County, California",2018,9571,2403,452,14,5432,0,0,138,1132,0.25107094347508097,0.04722599519381465,0.5675478006477902,0.11827395256504022,0.748929056524919,154375,874300,3367,1359,2008,0.4036234036234036,0.5963765963765963
06085505301,"Census Tract 5053.01, Santa Clara County, California",2018,4831,1169,173,0,1971,16,7,119,1376,0.2419788863589319,0.035810391223349204,0.40799006416890915,0.28482715793831503,0.7580211136410682,117824,834900,1577,675,902,0.4280279010779962,0.5719720989220038
06085500200,"Census Tract 5002, Santa Clara County, California",2018,5968,1999,383,88,1318,0,0,259,1921,0.33495308310991956,0.06417560321715818,0.22084450402144773,0.3218833780160858,0.6650469168900804,113271,682700,1985,611,1374,0.307808564231738,0.6921914357682619
06085500901,"Census Tract 5009.01, Santa Clara County, California",2018,4239,1246,238,0,1711,18,30,203,793,0.2939372493512621,0.05614531729181411,0.4036329322953527,0.18707242274121255,0.7060627506487379,71989,682400,2125,450,1675,0.21176470588235294,0.788235294117647
06085501501,"Census Tract 5015.01, Santa Clara County, California",2018,4845,211,183,0,1170,0,0,11,3270,0.043550051599587206,0.03777089783281734,0.24148606811145512,0.6749226006191951,0.9564499484004128,55742,509100,1297,609,688,0.46954510408635314,0.5304548959136469
06085502101,"Census Tract 5021.01, Santa Clara County, California",2018,5181,2450,186,59,1044,93,29,133,1187,0.4728816830727659,0.03590040532715692,0.2015055008685582,0.2291063501254584,0.5271183169272341,102875,759400,1920,1265,655,0.6588541666666666,0.3411458333333333
06085502701,"Census Tract 5027.01, Santa Clara County, California",2018,5076,2538,203,32,975,0,0,240,1088,0.5,0.039992119779353824,0.19208037825059102,0.21434200157604413,0.5,118077,977200,1896,1011,885,0.5332278481012658,0.46677215189873417
06085502903,"Census Tract 5029.03, Santa Clara County, California",2018,5326,2956,125,34,799,0,8,341,1063,0.5550131430717237,0.023469770935035675,0.15001877581674802,0.19958693203154337,0.44498685692827633,137604,1057700,1915,1613,302,0.8422976501305482,0.1577023498694517
06085503002,"Census Tract 5030.02, Santa Clara County, California",2018,3598,2283,186,0,477,0,20,79,553,0.6345191773207337,0.05169538632573652,0.13257365202890495,0.15369649805447472,0.3654808226792663,141000,982100,1238,988,250,0.7980613893376414,0.20193861066235863
06085508203,"Census Tract 5082.03, Santa Clara County, California",2018,5375,1601,49,0,3298,0,4,194,229,0.29786046511627906,0.009116279069767442,0.6135813953488372,0.0426046511627907,0.7021395348837209,180393,1516000,1805,1277,528,0.7074792243767313,0.2925207756232687
06085508204,"Census Tract 5082.04, Santa Clara County, California",2018,4178,1468,18,34,2255,1,0,109,293,0.3513642891335567,0.00430828147438966,0.5397319291527046,0.07012924844423168,0.6486357108664433,160469,1473600,1461,994,467,0.6803559206023272,0.3196440793976728
06085508301,"Census Tract 5083.01, Santa Clara County, California",2018,4672,2144,59,0,2101,0,0,221,147,0.4589041095890411,0.012628424657534247,0.4497003424657534,0.03146404109589041,0.5410958904109588,191932,1683300,1581,1186,395,0.7501581277672359,0.24984187223276408
06085509302,"Census Tract 5093.02, Santa Clara County, California",2018,3374,2013,38,0,575,136,0,199,413,0.5966212211025489,0.011262596324836989,0.17042086544161233,0.12240663900414937,0.4033787788974511,120069,1309100,1245,834,411,0.6698795180722892,0.3301204819277108
06085509700,"Census Tract 5097, Santa Clara County, California",2018,3107,1921,40,0,485,0,27,108,526,0.6182813002896685,0.012874155133569359,0.1560991309945285,0.16929514000643708,0.38171869971033145,134911,1554000,1423,559,864,0.3928320449754041,0.607167955024596
06085509901,"Census Tract 5099.01, Santa Clara County, California",2018,1941,1174,0,0,571,0,11,99,86,0.6048428645028336,0,0.29417825862957236,0.0443070582174137,0.39515713549716636,173000,2000001,706,576,130,0.8158640226628895,0.18413597733711048
06085510300,"Census Tract 5103, Santa Clara County, California",2018,4296,2723,24,0,1203,0,16,183,147,0.6338454376163873,0.00558659217877095,0.28002793296089384,0.034217877094972066,0.36615456238361266,186313,2000001,1703,1196,507,0.7022900763358778,0.29770992366412213
06085502909,"Census Tract 5029.09, Santa Clara County, California",2018,5390,2374,172,0,798,0,0,331,1715,0.4404452690166976,0.03191094619666048,0.14805194805194805,0.3181818181818182,0.5595547309833024,98500,820500,2020,1105,915,0.5470297029702971,0.452970297029703
06085512023,"Census Tract 5120.23, Santa Clara County, California",2018,5499,1346,355,27,1138,0,0,132,2501,0.2447717766866703,0.06455719221676669,0.20694671758501545,0.4548099654482633,0.7552282233133297,74441,425000,1980,1004,976,0.5070707070707071,0.49292929292929294
06085504202,"Census Tract 5042.02, Santa Clara County, California",2018,4480,1764,38,19,1329,0,0,71,1259,0.39375,0.008482142857142856,0.2966517857142857,0.2810267857142857,0.60625,139554,943900,1464,1247,217,0.851775956284153,0.148224043715847
06085505302,"Census Tract 5053.02, Santa Clara County, California",2018,4266,1507,177,0,1449,49,0,215,869,0.353258321612752,0.04149085794655415,0.339662447257384,0.2037037037037037,0.6467416783872479,103438,849900,1504,917,587,0.6097074468085106,0.39029255319148937
06085506603,"Census Tract 5066.03, Santa Clara County, California",2018,4042,2127,60,2,1010,144,0,180,519,0.5262246412666997,0.014844136566056407,0.24987629886194954,0.12840178129638793,0.47377535873330034,141944,1052200,1356,1038,318,0.7654867256637168,0.2345132743362832
06001402800,"Census Tract 4028, Alameda County, California",2018,4639,1478,1714,26,829,0,0,209,383,0.3186031472300065,0.36947618021125245,0.1787023065315801,0.08256089674498815,0.6813968527699935,45547,682700,2607,166,2441,0.06367472190257001,0.93632527809743
06001404400,"Census Tract 4044, Alameda County, California",2018,5475,3705,99,9,859,0,0,460,343,0.6767123287671233,0.01808219178082192,0.15689497716894976,0.06264840182648401,0.3232876712328767,158239,963200,2321,2034,287,0.8763464024127531,0.12365359758724688
06001400900,"Census Tract 4009, Alameda County, California",2018,2471,1036,750,15,140,0,78,133,319,0.4192634560906516,0.3035208417644678,0.056657223796033995,0.12909753136382032,0.5807365439093484,72632,664900,1044,305,739,0.2921455938697318,0.7078544061302682
06001402600,"Census Tract 4026, Alameda County, California",2018,1196,183,289,0,553,0,0,32,139,0.15301003344481606,0.24163879598662208,0.46237458193979936,0.11622073578595318,0.8469899665551839,23409,475000,618,78,540,0.1262135922330097,0.8737864077669902
06001404200,"Census Tract 4042, Alameda County, California",2018,3849,2422,244,10,673,37,41,234,188,0.629254351779683,0.0633930891140556,0.17485061054819434,0.0488438555468953,0.37074564822031697,173864,1179700,1328,1050,278,0.7906626506024096,0.20933734939759036
06001405500,"Census Tract 4055, Alameda County, California",2018,4063,1013,602,6,1737,22,0,171,512,0.24932316022643367,0.1481663795225203,0.4275166133398966,0.1260152596603495,0.7506768397735664,59513,665400,1557,372,1185,0.23892100192678228,0.7610789980732178
06001405600,"Census Tract 4056, Alameda County, California",2018,3292,828,528,77,728,0,10,187,934,0.2515188335358445,0.16038882138517618,0.22114216281895505,0.28371810449574725,0.7484811664641555,64583,562200,1409,418,991,0.2966643009226402,0.7033356990773598
06001425102,"Census Tract 4251.02, Alameda County, California",2018,3689,1096,301,6,1712,50,18,161,345,0.29709948495527244,0.08159392789373814,0.46408240715641097,0.09352127947953374,0.7029005150447276,108125,482100,1965,525,1440,0.26717557251908397,0.732824427480916
06001425103,"Census Tract 4251.03, Alameda County, California",2018,2789,1534,241,4,594,0,12,187,217,0.5500179275726067,0.08641089996414486,0.2129795625672284,0.0778056651129437,0.4499820724273933,125000,616000,1372,553,819,0.4030612244897959,0.5969387755102041
06001430101,"Census Tract 4301.01, Alameda County, California",2018,6955,1935,410,9,3495,10,0,374,722,0.2782171099928109,0.05895039539899353,0.5025161754133717,0.10381020848310568,0.7217828900071891,148625,822500,2237,1969,268,0.8801966919982119,0.11980330800178811
06001430102,"Census Tract 4301.02, Alameda County, California",2018,2393,1358,83,0,440,16,62,171,263,0.5674885081487673,0.03468449644797326,0.18386961972419558,0.10990388633514417,0.4325114918512327,136000,884600,884,732,152,0.8280542986425339,0.17194570135746606
06001425104,"Census Tract 4251.04, Alameda County, California",2018,3658,1351,980,0,541,11,0,153,622,0.36932750136686715,0.26790595954073265,0.14789502460360854,0.1700382722799344,0.6306724986331329,70385,482900,1984,642,1342,0.3235887096774194,0.6764112903225806
06001428700,"Census Tract 4287, Alameda County, California",2018,4484,1359,701,0,1577,5,11,240,591,0.3030776092774309,0.15633363068688672,0.3516949152542373,0.13180196253345228,0.6969223907225691,57143,1018800,1408,488,920,0.3465909090909091,0.6534090909090909
06001432501,"Census Tract 4325.01, Alameda County, California",2018,4851,892,353,5,2049,27,18,104,1403,0.18387961245104104,0.07276850133992992,0.42238713667285094,0.28921871779014635,0.816120387548959,61932,473000,1427,656,771,0.45970567624386827,0.5402943237561317
06001442400,"Census Tract 4424, Alameda County, California",2018,6647,1498,202,10,3244,25,0,82,1586,0.22536482623740034,0.030389649465924477,0.48803971716563865,0.23860388145027833,0.7746351737625996,112742,688200,2016,1336,680,0.6626984126984127,0.3373015873015873
06001444200,"Census Tract 4442, Alameda County, California",2018,7028,1549,344,41,2269,73,0,354,2398,0.22040409789413773,0.048947068867387596,0.3228514513375071,0.3412066021627775,0.7795959021058623,121208,629800,1887,1545,342,0.8187599364069952,0.18124006359300476
06001450604,"Census Tract 4506.04, Alameda County, California",2018,5577,3338,27,22,1412,0,0,221,557,0.5985296754527524,0.004841312533620226,0.25318271472117626,0.0998744844898691,0.4014703245472476,161964,1026200,1887,1440,447,0.7631160572337043,0.2368839427662957
06001450701,"Census Tract 4507.01, Alameda County, California",2018,8663,4924,179,9,2694,0,0,323,534,0.5683943206741313,0.02066258801800762,0.3109777213436454,0.06164146369617915,0.4316056793258687,214583,1595900,2844,2413,431,0.8484528832630098,0.15154711673699015
